行け。	Go.
行きなさい。	Go.
こんにちは。	Hi.
もしもし。	Hi.
やっほー。	Hi.
こんにちは！	Hi.
走れ。	Run.
走って！	Run.
誰？	Who?
すごい！	Wow!
ワォ！	Wow!
わぉ！	Wow!
おー！	Wow!
頭を下げろ！	Duck!
伏せて！	Duck!
火事だ！	Fire!
火事！	Fire!
撃て！	Fire!
助けて！	Help!
助けてくれ！	Help!
隠れろ。	Hide.
飛び越えろ！	Jump!
跳べ！	Jump!
飛び降りろ！	Jump!
飛び跳ねて！	Jump!
ジャンプして！	Jump!
跳んで。	Jump.
やめろ！	Stop!
止まれ！	Stop!
待って！	Wait!
待ってろよ。	Wait!
待ってくれ。	Wait!
続けて。	Go on.
進んで。	Go on.
進め。	Go on.
続けろ。	Go on.
やあ！	Hello.
急げ！	Hurry!
かじった。	I bit.
噛みついた。	I bit.
噛んだ。	I bit.
なるほど。	I see.
分かりました。	I see.
なるほどね。	I see.
わかった。	I see.
わかりました。	I see.
そうですか。	I see.
そうなんだ。	I see.
そっか。	I see.
頑張ってみる。	I try.
やってみる。	I try.
試してみる。	I try.
やってみよう！	I try.
トライしてみる。	I try.
俺の勝ちー！	I won!
勝ったぁ！	I won!
勝ったぞ！	I won!
私の勝ち！	I won!
私が勝ち！	I won!
なんてこった！	Oh no!
なんてことだ！	Oh no!
しまった！	Oh no!
あー、しまった！	Oh no!
うわ、しまった！	Oh no!
何てことだ！	Oh no!
落ち着いて。	Relax.
くつろいで。	Relax.
リラックスして。	Relax.
楽にしてください。	Relax.
はい、チーズ。	Smile.
にっこり笑って。	Smile.
買って。	Buy it.
乾杯！	Cheers!
直して。	Fix it.
動くな！	Freeze!
起きなさい！	Get up.
起きなさい。	Get up.
起きろ！	Get up.
さあ、行っといで。	Go now.
捕まえた。	Got it!
分かった！	Got it!
彼は走った。	He ran.
彼が走った。	He ran.
乗れよ。	Hop in.
さあ乗って。	Hop in.
抱きしめて。	Hug me.
ぎゅーして。	Hug me.
分かってる。	I know.
分かってます。	I know.
出発した。	I left.
負けた・・・。	I lost.
払いました。	I paid.
辞職します。	I quit.
私、辞めます。	I quit.
やめた。	I quit.
１９歳です。	I'm 19.
私は30才です。	I'm 30.
大丈夫ですよ。	I'm OK.
私は大丈夫です。	I'm OK.
元気です。	I'm OK.
目は覚めています。	I'm up.
起きてるよ。	I'm up.
聞きなさい。	Listen.
聞いて！	Listen.
馬鹿な！	No way!
まさか！	No way!
あり得ねぇー。	No way!
とんでもない！	No way!
とんでもございません！	No way!
とんでもありません！	No way!
そんなバカな！	No way!
本当？	Really?
本当に？	Really?
本気？	Really?
マジか。	Really?
ありがとう。	Thanks!
どうも！	Thanks!
あざっす！	Thanks!
ありがとうございます！	Thanks.
お疲れさまでした。	Thanks.
おおきに！	Thanks.
ありがとよ。	Thanks.
感謝する。	Thanks.
食べた。	We ate.
私たちは努力しております。	We try.
俺らの勝ちー！	We won.
何でわたしなの？	Why me?
どうして私なの？	Why me?
僕、大丈夫かな？	Am I OK?
トムに聞きなさい。	Ask Tom.
トムに聞いて。	Ask Tom.
トムに聞いてごらん。	Ask Tom.
すごいぞ！	Awesome!
素晴らしい！	Awesome!
すっげー！	Awesome!
すげー。	Awesome.
冷静に。	Be cool.
いい子にしなさい。	Be good.
いい子にしときなさい。	Be good.
おとなしくしなさい。	Be good.
お行儀よくしなさい。	Be nice.
優しくしてあげなさい。	Be nice.
どっか行け。	Beat it.
連絡をちょうだい。	Call me.
電話してね。	Call me.
お電話ください。	Call us.
入っておいでよ。	Come in.
お入りください。	Come in.
入ってきなさい！	Come in.
入って。	Come in.
入れ！	Come in.
入ってください！	Come in.
おいで。	Come on.
おいおい。	Come on.
トムを連れてきて。	Get Tom.
出て行け！	Get out!
出ていけ。	Get out!
出ろ！	Get out!
出てけ！	Get out!
外に出ろ。	Get out.
消え失せろ。	Get out.
向こうへ行け！	Go away!
あっちへ行け！	Go away!
離れろ。	Go away!
帰りなさい。	Go home.
ゆっくり、ゆっくり。	Go slow.
慌てない、慌てない。	Go slow.
さようなら！	Goodbye!
さようなら。	Goodbye!
バイバイ。	Goodbye.
あばよ。	Goodbye.
頑張れ！	Hang on!
切らないで。	Hang on.
彼は来ました。	He came.
彼は走る。	He runs.
助けてくれ。	Help me!
手伝ってよ。	Help me.
助けてください。	Help me.
手伝って。	Help me.
ハーイ、トム。	Hi, Tom.
やぁ、トム。	Hi, Tom.
トムを殴れ。	Hit Tom.
動かないで！	Hold it!
じっとして！	Hold it!
動かないで。	Hold it.
お待ちください。	Hold on.
悲しい。	How sad!
悲しいわね。	How sad!
トムを抱きしめて。	Hug Tom.
トムにハグして。	Hug Tom.
トムをハグして。	Hug Tom.
賛成です。	I agree.
同感です。	I agree.
そう思います。	I agree.
まったくです。	I agree.
同意する。	I agree.
私はたばこを吸います。	I smoke.
やってはみた。	I tried.
やってみた。	I tried.
行くよ。	I'll go.
私が行きます。	I'll go.
トムと申します。	I'm Tom.
トムといいます。	I'm Tom.
私はトムです。	I'm Tom.
私は太っている。	I'm fat.
俺はデブだ。	I'm fat.
私ももう年だ。	I'm old.
悲しいです。	I'm sad.
私は引っ込み思案です。	I'm shy.
大丈夫、大丈夫。	It's OK.
僕だよ！	It's me!
私よ！	It's me!
私ですが。	It's me.
仲間になって。	Join us.
取っておいて。	Keep it.
僕もだよ。	Me, too.
私もそうです。	Me, too.
私も。	Me, too.
開けてくれ。	Open up.
開けろ。	Open up.
バッチリ！	Perfect!
完璧！	Perfect!
パーフェクト！	Perfect!
あーんして。	Say aah.
また会おう！	See you!
じゃ、またねっ！	See you.
じゃあ、またね。	See you.
じゃあな。	See you.
見せて。	Show me.
ちょっと見せて。	Show me.
黙ってて。	Shut up!
やめておけ。	Skip it.
やめなさい。	Stop it.
いいかげんにして。	Stop it.
やめろよ。	Stop it.
これ取っておいて。	Take it.
教えてよ！	Tell me.
教えて。	Tell me.
片付けなさいよ。	Tidy up.
トムは食べた。	Tom ate.
トムは走った。	Tom ran.
トムは勝った。	Tom won.
トムの勝ち。	Tom won.
目を覚ませよ！	Wake up!
起きて！	Wake up!
手を洗いなさい。	Wash up.
顔と手を洗いなさい。	Wash up.
私たちは知ってる。	We know.
僕たちは知ってる。	We know.
俺たちは知ってる。	We know.
いらっしゃい。	Welcome.
ようこそ。	Welcome.
誰が走ったの？	Who ran?
誰が勝ったの？	Who won?
なぜいけないの？	Why not?
どうしてダメなの？	Why not?
ぜひそうしよう。	Why not?
君が走れ。	You run.
あんたの勝ちだ。	You won.
おまえの勝ちだ。	You won.
俺、太ってるかな？	Am I fat?
彼らに聞きなさい。	Ask them.
下がっていろ！	Back off!
引っ込んでて！	Back off!
男になれよ。	Be a man.
勇気を出して。	Be brave.
黙っていなさい。	Be quiet.
静かにしてくれ。	Be quiet.
静かに！	Be quiet.
少し静かにしていなさい。	Be quiet.
静かにしなさい。	Be quiet.
静かにしてなさい。	Be quiet.
お静かに。	Be quiet.
じっとしてて。	Be still.
トムに電話して。	Call Tom.
